0.000000 0.000000
0.010525 0.000111
0.021049 0.000443
0.031574 0.000997
0.042098 0.001772
0.052623 0.002768
0.063148 0.003985
0.073672 0.005423
0.084197 0.007081
0.094721 0.008959
0.105246 0.011056
0.115771 0.013373
0.126295 0.015908
0.136820 0.018661
0.147344 0.021632
0.157869 0.024819
0.168394 0.028223
0.178918 0.031841
0.189443 0.035674
0.199967 0.039721
0.210492 0.043980
0.221017 0.048452
0.231541 0.053134
0.242066 0.058025
0.252590 0.063126
0.263115 0.068433
0.273640 0.073948
0.284164 0.079667
0.294689 0.085590
0.305213 0.091716
0.315738 0.098042
0.326263 0.104569
0.336787 0.111293
0.347312 0.118215
0.357836 0.125332
0.368361 0.132642
0.378886 0.140144
0.389410 0.147837
0.399935 0.155718
0.410459 0.163786
0.420984 0.172039
0.431509 0.180475
0.442033 0.189092
0.452558 0.197889
0.463082 0.206863
0.473607 0.216012
0.484132 0.225334
0.494656 0.234828
0.505181 0.244490
0.515705 0.254319
0.526230 0.264313
0.536755 0.274469
0.547279 0.284785
0.557804 0.295259
0.568328 0.305888
0.578853 0.316670
0.589378 0.327602
0.599902 0.338682
0.610427 0.349907
0.620951 0.361275
0.631476 0.372783
0.642001 0.384429
0.652525 0.396210
0.663050 0.408123
0.673574 0.420165
0.684099 0.432333
0.694624 0.444626
0.705148 0.457039
0.715673 0.469571
0.726197 0.482218
0.736722 0.494977
0.747246 0.507845
0.757771 0.520819
0.768296 0.533897
0.778820 0.547075
0.789345 0.560350
0.799869 0.573719
0.810394 0.587178
0.820919 0.600726
0.831443 0.614357
0.841968 0.628070
0.852492 0.641861
0.863017 0.655727
0.873542 0.669664
0.884066 0.683669
0.894591 0.697739
0.905115 0.711870
0.915640 0.726059
0.926165 0.740303
0.936689 0.754598
0.947214 0.768940
0.957738 0.783327
0.968263 0.797754
0.978788 0.812219
0.989312 0.826717
0.999837 0.841246
1.010361 0.855800
1.020886 0.870378
1.031411 0.884975
1.041935 0.899588
1.052460 0.914214
1.062984 0.928847
1.073509 0.943486
1.084034 0.958125
1.094558 0.972762
1.105083 0.987393
1.115607 1.002014
1.126132 1.016621
1.136657 1.031212
1.147181 1.045781
1.157706 1.060325
1.168230 1.074841
1.178755 1.089324
1.189280 1.103772
1.199804 1.118179
1.210329 1.132543
1.220853 1.146860
1.231378 1.161126
1.241903 1.175337
1.252427 1.189489
1.262952 1.203579
1.273476 1.217603
1.284001 1.231556
1.294526 1.245436
1.305050 1.259239
1.315575 1.272960
1.326099 1.286596
1.336624 1.300143
1.347149 1.313598
1.357673 1.326956
1.368198 1.340214
1.378722 1.353368
1.389247 1.366415
1.399772 1.379350
1.410296 1.392170
1.420821 1.404872
1.431345 1.417451
1.441870 1.429903
1.452395 1.442226
1.462919 1.454415
1.473444 1.466467
1.483968 1.478378
1.494493 1.490144
1.505018 1.501763
1.515542 1.513229
1.526067 1.524540
1.536591 1.535693
1.547116 1.546682
1.557641 1.557506
1.568165 1.568160
1.578690 1.578641
1.589214 1.588945
1.599739 1.599069
1.610264 1.609010
1.620788 1.618763
1.631313 1.628327
1.641837 1.637696
1.652362 1.646868
1.662887 1.655840
1.673411 1.664609
1.683936 1.673170
1.694460 1.681520
1.704985 1.689657
1.715510 1.697578
1.726034 1.705278
1.736559 1.712755
1.747083 1.720006
1.757608 1.727028
1.768133 1.733817
1.778657 1.740371
1.789182 1.746686
1.799706 1.752760
1.810231 1.758589
1.820756 1.764171
1.831280 1.769503
1.841805 1.774582
1.852329 1.779404
1.862854 1.783969
1.873379 1.788271
1.883903 1.792310
1.894428 1.796082
1.904952 1.799585
1.915477 1.802815
1.926002 1.805771
1.936526 1.808450
1.947051 1.810850
1.957575 1.812967
1.968100 1.814800
1.978625 1.816346
1.989149 1.817604
1.999674 1.818570
2.010198 1.819242
2.020723 1.819619
2.031248 1.819697
2.041772 1.819476
2.052297 1.818953
2.062821 1.818125
2.073346 1.816992
2.083871 1.815551
2.094395 1.813799
2.104920 1.811736
2.115444 1.809360
2.125969 1.806669
2.136493 1.803660
2.147018 1.800333
2.157543 1.796686
2.168067 1.792717
2.178592 1.788425
2.189116 1.783809
2.199641 1.778866
2.210166 1.773597
2.220690 1.767998
2.231215 1.762070
2.241739 1.755810
2.252264 1.749219
2.262789 1.742294
2.273313 1.735034
2.283838 1.727440
2.294362 1.719509
2.304887 1.711241
2.315412 1.702635
2.325936 1.693690
2.336461 1.684406
2.346985 1.674782
2.357510 1.664817
2.368035 1.654511
2.378559 1.643863
2.389084 1.632873
2.399608 1.621540
2.410133 1.609864
2.420658 1.597845
2.431182 1.585483
2.441707 1.572777
2.452231 1.559728
2.462756 1.546335
2.473281 1.532598
2.483805 1.518518
2.494330 1.504094
2.504854 1.489326
2.515379 1.474216
2.525904 1.458763
2.536428 1.442967
2.546953 1.426830
2.557477 1.410350
2.568002 1.393530
2.578527 1.376370
2.589051 1.358869
2.599576 1.341030
2.610100 1.322852
2.620625 1.304337
2.631150 1.285485
2.641674 1.266297
2.652199 1.246775
2.662723 1.226919
2.673248 1.206730
2.683773 1.186211
2.694297 1.165361
2.704822 1.144182
2.715346 1.122676
2.725871 1.100844
2.736396 1.078687
2.746920 1.056207
