0.000987 0.031416 0.000000
0.117059 0.345575 0.000000
0.404356 0.659734 0.000000
0.805489 0.973894 0.000000
1.236909 1.288053 0.000000
1.601422 1.602212 0.000000
1.803077 1.916372 0.000000
1.762465 2.230531 0.000000
1.430328 2.544690 0.000000
0.797594 2.858849 0.000000
-0.099667 3.173009 0.000000
-1.181236 3.487168 0.000000
-2.329860 3.801327 0.000000
-3.403839 4.115486 0.000000
-4.253761 4.429646 0.000000
-4.741464 4.743805 0.000000
-4.758941 5.057964 0.000000
-4.244810 5.372123 0.000000
-3.196165 5.686283 0.000000
-1.674070 6.000442 0.000000
